Object Number,Object ID,Department,AccessionYear,Object Name,Culture,Artist Display Name,Artist Nationality,Object Begin Date,Object End Date,Credit Line,Country,Classification
2005.509.32,72803,Asian Art,2005.0,Hanging scroll,China,Zhao Shao'ang,Chinese,1966,1966,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Paintings
2005.509.33,72804,Asian Art,2005.0,Album leaf,China,Zhao Shao'ang,Chinese,1978,1978,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Paintings
2005.509.36,72805,Asian Art,2005.0,Hanging scroll,China,Guo Dawei,Chinese,1959,1959,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Paintings
2005.509.37,72806,Asian Art,2005.0,Horizontal panel,China,Guo Dawei,Chinese,1960,1965,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Paintings
2005.509.35,72807,Asian Art,2005.0,Hanging scroll,China,Rao Zongyi,,1982,1982,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Calligraphy
2005.509.4,72808,Asian Art,2005.0,Print,China,Qi Baishi,Chinese,1958,1968,"The Lin Yutang Family Collection, Gift of Richard M. Lai, Jill Lai Miller, and Larry C. Lai, in memory of Taiyi Lin Lai, 2005",,Prints
2005.265,72809,Asian Art,2005.0,Dish,China,,,1500,1599,"Purchase, The Vincent Astor Foundation Gift, 2005",,Lacquer
2005.266,72810,Asian Art,2005.0,Stem cup,China,,,1200,1299,"Purchase, The Vincent Astor Foundation Gift, 2005",,Lacquer
2006.3,72811,Asian Art,2006.0,Dagger-axe blade,China,,,-350,-150,"Purchase, Bequest of Dorothy Graham Bennett, 2006",,Metalwork
2005.411.1,72833,Asian Art,2005.0,Handscroll,China,Xie Zhiliu,Chinese,1967,1969,"Gift of Sarah Shay, 2005",,Calligraphy
2005.411.161,72835,Asian Art,2005.0,Unmounted drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.176,72840,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.323a, b",72841,Asian Art,2005.0,Pair of seals,China,Wang Yuntian,Chinese,1994,1994,"Gift of Sarah Shay, 2005",,Seals
2005.411.177,72842,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.320,72843,Asian Art,2005.0,Seal,China,Zhang Dajing,Chinese,1972,1972,"Gift of Sarah Shay, 2005",,Seals
2005.411.178,72844,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.179,72845,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.180,72846,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.181,72847,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.182,72848,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.183,72849,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.184,72850,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.185,72851,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.186,72852,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.187,72853,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.188,72854,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.189,72855,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.321,72856,Asian Art,2005.0,Seal,China,Zhang Dajing,Chinese,1972,1972,"Gift of Sarah Shay, 2005",,Seals
2005.411.279,72857,Asian Art,2005.0,Seal,China,Gao Shixiong,Chinese,1982,1982,"Gift of Sarah Shay, 2005",,Seals
2005.411.318,72858,Asian Art,2005.0,Seal,China,Su Donghe,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.319,72859,Asian Art,2005.0,Seal,China,Su Donghe,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.322,72860,Asian Art,2005.0,Seal,China,Chen Bo,Chinese,1984,1984,"Gift of Sarah Shay, 2005",,Seals
2005.411.300,72861,Asian Art,2005.0,Seal,China,Chen Shendao,Chinese,1993,1993,"Gift of Sarah Shay, 2005",,Seals
"2005.411.325a, b",72862,Asian Art,2005.0,Pair of seals,China,Zhang Wenkang,Chinese,1996,1996,"Gift of Sarah Shay, 2005",,Seals
2005.411.326,72863,Asian Art,2005.0,Seal,China,Qigao,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.327,72864,Asian Art,2005.0,Seal,China,Nilushanren,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.324,72865,Asian Art,2005.0,Seal,China,Fei Mingyao,Chinese,1995,1995,"Gift of Sarah Shay, 2005",,Seals
2005.411.33,72866,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
2005.411.311,72867,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1990,1990,"Gift of Sarah Shay, 2005",,Seals
"2005.411.329a, b",72868,Asian Art,2005.0,Pair of seals,China,Unidentified Artist,,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.330,72869,Asian Art,2005.0,Seal,China,Unidentified Artist,,1900,1999,"Gift of Sarah Shay, 2005",,Seals
"2005.411.331a, b",72870,Asian Art,2005.0,Pair of seals,China,Unidentified Artist,,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.332,72871,Asian Art,2005.0,Seal,China,Unidentified Artist,,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.328,72872,Asian Art,2005.0,Seal,China,Xiaoyu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.298,72873,Asian Art,2005.0,Seal,China,Wu Zijian,Chinese,1976,1976,"Gift of Sarah Shay, 2005",,Seals
2005.411.299,72874,Asian Art,2005.0,Seal,China,Wu Zijian,Chinese,1985,1985,"Gift of Sarah Shay, 2005",,Seals
2005.411.278,72875,Asian Art,2005.0,Seal,China,Chen Julai,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.277,72876,Asian Art,2005.0,Seal,China,Chen Julai,Chinese,1947,1947,"Gift of Sarah Shay, 2005",,Seals
2005.411.301,72877,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1975,1975,"Gift of Sarah Shay, 2005",,Seals
2005.411.302,72878,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1976,1976,"Gift of Sarah Shay, 2005",,Seals
2005.411.308,72879,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1987,1987,"Gift of Sarah Shay, 2005",,Seals
"2005.411.303a, b",72880,Asian Art,2005.0,Pair of seals,China,Liu Yiwen,Chinese,1977,1977,"Gift of Sarah Shay, 2005",,Seals
2005.411.304,72881,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1978,1978,"Gift of Sarah Shay, 2005",,Seals
2005.411.305,72882,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1980,1980,"Gift of Sarah Shay, 2005",,Seals
2005.411.306,72883,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1981,1981,"Gift of Sarah Shay, 2005",,Seals
2005.411.307,72884,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1986,1986,"Gift of Sarah Shay, 2005",,Seals
2005.411.309,72885,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1987,1987,"Gift of Sarah Shay, 2005",,Seals
2005.411.34,72886,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.310a, b",72887,Asian Art,2005.0,Pair of seals,China,Liu Yiwen,Chinese,1987,1987,"Gift of Sarah Shay, 2005",,Seals
2005.411.312,72888,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1991,1991,"Gift of Sarah Shay, 2005",,Seals
2005.411.35,72889,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
2005.411.313,72890,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1997,1997,"Gift of Sarah Shay, 2005",,Seals
2005.411.314,72891,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1997,1997,"Gift of Sarah Shay, 2005",,Seals
2005.411.36,72892,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
2005.411.315,72893,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1990,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.316,72894,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.37,72895,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.317,72896,Asian Art,2005.0,Seal,China,Liu Yiwen,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
"2005.411.281a, b",72897,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1975,1975,"Gift of Sarah Shay, 2005",,Seals
2005.411.38,72898,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.282a, b",72899,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1975,1975,"Gift of Sarah Shay, 2005",,Seals
2005.411.46,72900,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.283a, b",72901,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1976,1976,"Gift of Sarah Shay, 2005",,Seals
2005.411.47,72902,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.280,72903,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1973,1977,"Gift of Sarah Shay, 2005",,Seals
2005.411.39,72904,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.284,72905,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1977,1977,"Gift of Sarah Shay, 2005",,Seals
2005.411.285,72906,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1977,1977,"Gift of Sarah Shay, 2005",,Seals
2005.411.40,72907,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.286,72908,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1978,1978,"Gift of Sarah Shay, 2005",,Seals
2005.411.190,72909,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.191,72910,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.192,72911,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.193,72912,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.195,72913,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.194,72914,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.196,72915,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.197,72916,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.198,72917,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.199,72918,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.200,72919,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.201,72920,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.202,72921,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.203,72922,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.204,72923,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.205,72924,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.206,72925,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.207,72926,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.208,72927,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.209,72928,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Paintings
2005.411.287,72929,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1979,1979,"Gift of Sarah Shay, 2005",,Seals
2005.411.41,72930,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.288a, b",72931,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1980,1980,"Gift of Sarah Shay, 2005",,Seals
2005.411.42,72932,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.289a, b",72933,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1980,1980,"Gift of Sarah Shay, 2005",,Seals
"2005.411.290a, b",72934,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1981,1981,"Gift of Sarah Shay, 2005",,Seals
2005.411.291,72935,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1983,1983,"Gift of Sarah Shay, 2005",,Seals
2005.411.43,72936,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.44,72937,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.292a, b",72938,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1988,1988,"Gift of Sarah Shay, 2005",,Seals
"2005.411.293a, b",72939,Asian Art,2005.0,Pair of seals,China,Han Tianheng,Chinese,1990,1990,"Gift of Sarah Shay, 2005",,Seals
2005.411.294,72940,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1991,1991,"Gift of Sarah Shay, 2005",,Seals
2005.411.296,72941,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.295,72942,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1996,1996,"Gift of Sarah Shay, 2005",,Seals
2005.411.45,72943,Asian Art,2005.0,Unmounted drawing,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
2005.411.297,72944,Asian Art,2005.0,Seal,China,Han Tianheng,Chinese,1900,1999,"Gift of Sarah Shay, 2005",,Seals
2005.411.50,72945,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.2,72946,Asian Art,2005.0,Handscroll,China,Xie Zhiliu,Chinese,1961,1961,"Gift of Sarah Shay, 2005",,Calligraphy
2005.411.49,72947,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.3,72948,Asian Art,2005.0,Unmounted handscroll,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.48,72949,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.4,72950,Asian Art,2005.0,Unmounted hanging scroll,China,Xie Zhiliu,Chinese,1942,1943,"Gift of Sarah Shay, 2005",,Paintings
2005.411.5,72951,Asian Art,2005.0,Hanging scroll,China,Xie Zhiliu,Chinese,1979,1979,"Gift of Sarah Shay, 2005",,Paintings
2005.411.51,72952,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.6,72953,Asian Art,2005.0,Hanging scroll,China,Xie Zhiliu,Chinese,1980,1980,"Gift of Sarah Shay, 2005",,Paintings
2005.411.7a–j,72954,Asian Art,2005.0,Album,China,Xie Zhiliu,Chinese,1969,1970,"Gift of Sarah Shay, 2005",,Calligraphy
2005.411.9,72955,Asian Art,2005.0,Unmounted folding fan,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.10,72956,Asian Art,2005.0,Fan,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
"2005.411.11a, b",72957,Asian Art,2005.0,Album leaves,China,Xie Zhiliu|Chen Peiqiu,Chinese|Chinese,1973,1993,"Gift of Sarah Shay, 2005",,Paintings
2005.411.52,72958,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.53,72959,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.12,72960,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.54,72961,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.16.1,72962,Asian Art,2005.0,Sheet from a sketchbook,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.19,72963,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.20,72964,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.21,72965,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.22,72966,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.23,72967,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1930,1939,"Gift of Sarah Shay, 2005",,Paintings
2005.411.24,72968,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1949,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.25,72969,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.26,72970,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.27,72971,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.28,72972,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.29,72973,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.30,72974,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1940,1949,"Gift of Sarah Shay, 2005",,Paintings
2005.411.31,72975,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.32,72976,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.116,72977,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.117,72978,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.118,72979,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.119,72980,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.120,72981,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.121,72982,Asian Art,2005.0,Drawing mounted as a hanging scroll,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.122,72983,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.123,72984,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.124,72985,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.125,72986,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.126,72987,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.127,72988,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.128,72989,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.129,72990,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.130,72991,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.131,72992,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.132,72993,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
2005.411.133,72994,Asian Art,2005.0,Drawing,China,Xie Zhiliu,Chinese,1910,1997,"Gift of Sarah Shay, 2005",,Paintings
